I1	freq	reliability
0.000000	26.900066	0.009882
0.000000	27.000067	0.011512
0.000000	27.100067	0.009002
0.000000	27.200068	0.009267
0.000000	27.300068	0.010972
0.000000	27.400068	0.009523
0.000000	27.500069	0.009429
0.000000	27.600069	0.010053
0.000000	27.700069	0.009569
0.000000	27.800070	0.010495
0.000000	27.900070	0.010285
0.000000	28.000071	0.009291
0.000000	28.100071	0.010047
0.000000	28.200071	0.009728
0.000000	28.300072	0.010013
0.000000	28.400072	0.011145
0.000000	28.500072	0.009056
0.000000	28.600073	0.009928
0.000000	28.700073	0.010099
0.000000	28.800074	0.009212
0.000000	28.900074	0.010009
0.000000	29.000074	0.009334
0.000000	29.100075	0.009877
0.000000	29.200075	0.009638
0.000000	29.300076	0.010644
0.000000	29.400076	0.010056
0.000000	29.500076	0.009481
0.000000	29.600077	0.009810
0.000000	29.700077	0.010698
0.000000	29.800077	0.010577
0.000000	29.900078	0.009683
0.000000	30.000078	0.008912
0.000000	30.100079	0.009154
0.000000	30.200079	0.009799
0.000000	30.300079	0.011547
0.000000	30.400080	0.010460
0.000000	30.500080	0.009853
0.000000	30.600080	0.009630
0.000000	30.700081	0.008902
0.000000	30.800081	0.010737
0.000000	30.900082	0.009351
0.000000	31.000082	0.008935
0.000000	31.100082	0.010001
0.000000	31.200083	0.010093
0.000000	31.300083	0.010256
0.000000	31.400084	0.009568
0.000000	31.500084	0.010017
0.000000	31.600084	0.009575
0.000000	31.700085	0.010273
0.000000	31.800085	0.010871
0.000000	31.900085	0.009762
0.000000	32.000084	0.008703
0.000000	32.100082	0.009915
0.000000	32.200081	0.009556
0.000000	32.300079	0.009569
0.000000	32.400078	0.009816
0.000000	32.500076	0.010594
0.000000	32.600075	0.009780
0.000000	32.700073	0.009801
0.000000	32.800072	0.010061
0.000000	32.900070	0.009557
0.000000	33.000069	0.010006
0.000000	33.100067	0.009442
0.000000	33.200066	0.011938
0.000000	33.300064	0.010013
0.000000	33.400063	0.010929
0.000000	33.500061	0.009329
0.000000	33.600060	0.009628
0.000000	33.700058	0.009281
0.000000	33.800056	0.008627
0.000000	33.900055	0.009347
0.000000	34.000053	0.009042
0.000000	34.100052	0.009053
0.000000	34.200050	0.009621
0.000000	34.300049	0.009635
0.000000	34.400047	0.010290
0.000000	34.500046	0.009471
0.000000	34.600044	0.009640
0.000000	34.700043	0.010864
0.000000	34.800041	0.008954
0.000000	34.900040	0.010229
0.000000	35.000038	0.009053
0.000000	35.100037	0.009185
0.000000	35.200035	0.009320
0.000000	35.300034	0.010405
0.000000	35.400032	0.010305
0.000000	35.500031	0.009793
0.000000	35.600029	0.010280
0.000000	35.700027	0.008723
0.000000	35.800026	0.008499
0.000000	35.900024	0.009674
0.000000	36.000023	0.008664
0.000000	36.100021	0.009963
0.000000	36.200020	0.009082
0.000000	36.300018	0.009476
0.000000	36.400017	0.009662
0.000000	36.500015	0.009646
0.000000	36.600014	0.009857
0.000000	36.700012	0.010454
0.000000	36.800011	0.009898
0.000000	36.900009	0.009094
0.000000	37.000008	0.009985
0.000000	37.100006	0.010453
0.000000	37.200005	0.009084
0.000000	37.300003	0.009728
0.000000	37.400002	0.009747
0.000000	37.500000	0.010396
0.000000	37.599998	0.009763
0.000000	37.699997	0.010920
0.000000	37.799995	0.010264
0.000000	37.899994	0.010677
0.000000	37.999992	0.009216
0.000000	38.099991	0.008703
0.000000	38.199989	0.008739
0.000000	38.299988	0.009538
0.000000	38.399986	0.009788
0.000000	38.499985	0.009696
0.000000	38.599983	0.009431
0.000000	38.699982	0.009534
0.000000	38.799980	0.009910
0.000000	38.899979	0.010345
0.000000	38.999977	0.010516
0.000000	39.099976	0.009636
0.000000	39.199974	0.009045
0.000000	39.299973	0.010534
0.000000	39.399971	0.009138
0.000000	39.499969	0.009788
0.000000	39.599968	0.008846
0.000000	39.699966	0.009892
0.000000	39.799965	0.009718
0.000000	39.899963	0.009271
0.000000	39.999962	0.009482
0.000000	40.099960	0.009757
0.000000	40.199959	0.010242
0.000000	40.299957	0.009269
0.000000	40.399956	0.010019
0.000000	40.499954	0.009881
0.000000	40.599953	0.009489
0.000000	40.699951	0.009710
0.000000	40.799950	0.009633
0.000000	40.899948	0.009662
0.000000	40.999947	0.009496
0.000000	41.099945	0.009875
0.000000	41.199944	0.009814
0.000000	41.299942	0.011446
0.000000	41.399940	0.009308
0.000000	41.499939	0.010063
0.000000	41.599937	0.010817
0.000000	41.699936	0.009282
0.000000	41.799934	0.009954
0.000000	41.899933	0.009680
0.000000	41.999931	0.009464
0.000000	42.099930	0.009229
0.000000	42.199928	0.010694
0.000000	42.299927	0.009943
0.000000	42.399925	0.011445
0.000000	42.499924	0.009399
0.000000	42.599922	0.010326
0.000000	42.699921	0.010621
0.000000	42.799919	0.010879
0.000000	42.899918	0.009861
0.000000	42.999916	0.011486
0.000000	43.099915	0.009097
0.000000	43.199913	0.010658
0.000000	43.299911	0.009509
0.000000	43.399910	0.009977
0.000000	43.499908	0.008931
0.000000	43.599907	0.009028
0.000000	43.699905	0.010361
0.000000	43.799904	0.010442
0.000000	43.899902	0.011048
0.000000	43.999901	0.008724
0.000000	44.099899	0.009060
0.000000	44.199898	0.010172
0.000000	44.299896	0.010116
0.000000	44.399895	0.009725
0.000000	44.499893	0.009572
0.000000	44.599892	0.008897
0.000000	44.699890	0.010999
0.000000	44.799889	0.009637
0.000000	44.899887	0.009275
0.000000	44.999886	0.009771
0.000000	45.099884	0.010496
0.000000	45.199883	0.010505
0.000000	45.299881	0.009343
0.000000	45.399879	0.010886
0.000000	45.499878	0.009732
0.000000	45.599876	0.010220
0.000000	45.699875	0.009735
0.000000	45.799873	0.008793
0.000000	45.899872	0.010525
0.000000	45.999870	0.009363
0.000000	46.099869	0.009650
0.000000	46.199867	0.009304
0.000000	46.299866	0.009310
0.000000	46.399864	0.009329
0.000000	46.499863	0.010336
0.000000	46.599861	0.008645
0.000000	46.699860	0.009963
0.000000	46.799858	0.010295
0.000000	46.899857	0.009418
0.000000	46.999855	0.009609
0.000000	47.099854	0.009373
0.000000	47.199852	0.011014
0.000000	47.299850	0.011624
0.000000	47.399849	0.009641
0.000000	47.499847	0.009174
0.000000	47.599846	0.010174
0.000000	47.699844	0.010235
0.000000	47.799843	0.010656
0.000000	47.899841	0.010503
0.000000	47.999840	0.009205
0.000000	48.099838	0.011534
0.000000	48.199837	0.011189
0.000000	48.299835	0.009389
0.000000	48.399834	0.009252
0.000000	48.499832	0.010195
0.000000	48.599831	0.010428
0.000000	48.699829	0.010527
0.000000	48.799828	0.010411
0.000000	48.899826	0.010270
0.000000	48.999825	0.009716
0.000000	49.099823	0.009666
0.000000	49.199821	0.009626
0.000000	49.299820	0.009315
0.000000	49.399818	0.010695
0.000000	49.499817	0.009943
0.000000	49.599815	0.010081
0.000000	49.699814	0.010729
0.000000	49.799812	0.009108
0.000000	49.899811	0.008791
0.000000	49.999809	0.010220
0.000000	50.099808	0.010874
0.000000	50.199806	0.011530
0.000000	50.299805	0.009904
0.000000	50.399803	0.010152
0.000000	50.499802	0.010001
0.000000	50.599800	0.010246
0.000000	50.699799	0.009134
0.000000	50.799797	0.009484
0.000000	50.899796	0.009597
0.000000	50.999794	0.009967
0.000000	51.099792	0.009504
0.000000	51.199791	0.010947
0.000000	51.299789	0.009921
0.000000	51.399788	0.010037
0.000000	51.499786	0.009810
0.000000	51.599785	0.009365
0.000000	51.699783	0.010212
0.000000	51.799782	0.011854
0.000000	51.899780	0.010757
0.000000	51.999779	0.010182
0.000000	52.099777	0.009169
0.000000	52.199776	0.009859
0.000000	52.299774	0.009991
0.000000	52.399773	0.010460
0.000000	52.499771	0.010987
0.000000	52.599770	0.010015
0.000000	52.699768	0.009559
0.000000	52.799767	0.010438
0.000000	52.899765	0.011105
0.000000	52.999763	0.010664
0.000000	53.099762	0.009262
0.000000	53.199760	0.009243
0.000000	53.299759	0.009608
0.000000	53.399757	0.009443
0.000000	53.499756	0.010334
0.000000	53.599754	0.010362
0.000000	53.699753	0.008961
0.000000	53.799751	0.010729
0.000000	53.899750	0.009945
0.000000	53.999748	0.009914
0.000000	54.099747	0.009895
0.000000	54.199745	0.009603
0.000000	54.299744	0.009543
0.000000	54.399742	0.009150
0.000000	54.499741	0.009592
0.000000	54.599739	0.010310
0.000000	54.699738	0.009755
0.000000	54.799736	0.009842
0.000000	54.899734	0.009153
0.000000	54.999733	0.009882
0.000000	55.099731	0.009486
0.000000	55.199730	0.009521
0.000000	55.299728	0.009701
0.000000	55.399727	0.008930
0.000000	55.499725	0.009564
0.000000	55.599724	0.009133
0.000000	55.699722	0.009374
0.000000	55.799721	0.009124
0.000000	55.899719	0.009890
0.000000	55.999718	0.010159
0.000000	56.099716	0.009467
0.000000	56.199715	0.010756
0.000000	56.299713	0.010634
0.000000	56.399712	0.009636
0.000000	56.499710	0.009600
0.000000	56.599709	0.011264
0.000000	56.699707	0.009955
0.000000	56.799706	0.009755
0.000000	56.899704	0.009562
0.000000	56.999702	0.010114
0.000000	57.099701	0.009627
0.000000	57.199699	0.009144
0.000000	57.299698	0.009689
0.000000	57.399696	0.009063
0.000000	57.499695	0.009972
0.000000	57.599693	0.010670
0.000000	57.699692	0.012284
0.000000	57.799690	0.009881
0.000000	57.899689	0.010745
0.000000	57.999687	0.009041
0.000000	58.099686	0.009871
0.000000	58.199684	0.010990
0.000000	58.299683	0.008882
0.000000	58.399681	0.009933
0.000000	58.499680	0.009994
0.000000	58.599678	0.008970
0.000000	58.699677	0.009117
0.000000	58.799675	0.009699
0.000000	58.899673	0.009279
0.000000	58.999672	0.008615
0.000000	59.099670	0.009731
0.000000	59.199669	0.009564
0.000000	59.299667	0.009409
0.000000	59.399666	0.010446
0.000000	59.499664	0.009356
0.000000	59.599663	0.009848
0.000000	59.699661	0.009891
0.000000	59.799660	0.009184
0.000000	59.899658	0.011828
0.000000	59.999657	0.009804
0.000000	60.099655	0.010201
0.000000	60.199654	0.009401
0.000000	60.299652	0.010197
0.000000	60.399651	0.011089
0.000000	60.499649	0.009631
0.000000	60.599648	0.009767
0.000000	60.699646	0.009225
0.000000	60.799644	0.009203
0.000000	60.899643	0.010133
0.000000	60.999641	0.009631
0.000000	61.099640	0.009999
0.000000	61.199638	0.009076
0.000000	61.299637	0.009442
0.000000	61.399635	0.009194
0.000000	61.499634	0.009879
0.000000	61.599632	0.010271
0.000000	61.699631	0.010072
0.000000	61.799629	0.010974
0.000000	61.899628	0.008906
0.000000	61.999626	0.010132
0.000000	62.099625	0.009926
0.000000	62.199623	0.010635
0.000000	62.299622	0.009709
0.000000	62.399620	0.009073
0.000000	62.499619	0.011558
0.000000	62.599617	0.009118
0.000000	62.699615	0.010556
0.000000	62.799614	0.009649
0.000000	62.899612	0.010518
0.000000	62.999611	0.009450
0.000000	63.099609	0.009338
0.000000	63.199608	0.009760
0.000000	63.299606	0.009799
0.000000	63.399605	0.009823
0.000000	63.499603	0.010937
0.000000	63.599602	0.009948
0.000000	63.699600	0.009835
0.000000	63.799599	0.011192
0.000000	63.899597	0.008722
0.000000	63.999596	0.008906
0.000000	64.099594	0.010254
0.000000	64.199593	0.009349
0.000000	64.299591	0.009193
0.000000	64.399590	0.010313
0.000000	64.499588	0.009848
0.000000	64.599586	0.009773
0.000000	64.699585	0.009721
0.000000	64.799583	0.010488
0.000000	64.899582	0.009208
0.000000	64.999580	0.009839
0.000000	65.099579	0.009549
0.000000	65.199577	0.008905
0.000000	65.299576	0.010881
0.000000	65.399574	0.011157
0.000000	65.499573	0.010149
0.000000	65.599571	0.010352
0.000000	65.699570	0.010625
0.000000	65.799568	0.009088
0.000000	65.899567	0.009138
0.000000	65.999565	0.008860
0.000000	66.099564	0.008826
0.000000	66.199562	0.010494
0.000000	66.299561	0.009478
0.000000	66.399559	0.009797
0.000000	66.499557	0.009135
0.000000	66.599556	0.010259
0.000000	66.699554	0.010391
0.000000	66.799553	0.011227
0.000000	66.899551	0.010407
0.000000	66.999550	0.009565
0.000000	67.099548	0.009754
0.000000	67.199547	0.009317
0.000000	67.299545	0.009540
0.000000	67.399544	0.012150
0.000000	67.499542	0.010036
0.000000	67.599541	0.009869
0.000000	67.699539	0.009480
0.000000	67.799538	0.009942
0.000000	67.899536	0.009771
0.000000	67.999535	0.012953
0.000000	68.099533	0.011711
0.000000	68.199532	0.009560
0.000000	68.299530	0.009419
0.000000	68.399529	0.009594
0.000000	68.499527	0.010518
0.000000	68.599525	0.010897
0.000000	68.699524	0.011875
0.000000	68.799522	0.009465
0.000000	68.899521	0.009713
0.000000	68.999519	0.010846
0.000000	69.099518	0.009214
0.000000	69.199516	0.009673
0.000000	69.299515	0.010085
0.000000	69.399513	0.009497
0.000000	69.499512	0.009750
0.000000	69.599510	0.009327
0.000000	69.699509	0.010866
0.000000	69.799507	0.009209
0.000000	69.899506	0.010013
0.000000	69.999504	0.009160
0.000000	70.099503	0.009144
0.000000	70.199501	0.011065
0.000000	70.299500	0.009893
0.000000	70.399498	0.009902
0.000000	70.499496	0.009681
0.000000	70.599495	0.009050
0.000000	70.699493	0.010141
0.000000	70.799492	0.010305
0.000000	70.899490	0.010027
0.000000	70.999489	0.009809
0.000000	71.099487	0.010525
0.000000	71.199486	0.010778
0.000000	71.299484	0.009153
0.000000	71.399483	0.010350
0.000000	71.499481	0.009311
0.000000	71.599480	0.009366
0.000000	71.699478	0.010257
0.000000	71.799477	0.009690
0.000000	71.899475	0.009419
0.000000	71.999474	0.008903
0.000000	72.099472	0.009887
0.000000	72.199471	0.010357
0.000000	72.299469	0.009957
0.000000	72.399467	0.010637
0.000000	72.499466	0.010117
0.000000	72.599464	0.009444
0.000000	72.699463	0.011907
0.000000	72.799461	0.009901
0.000000	72.899460	0.009140
0.000000	72.999458	0.010084
0.000000	73.099457	0.010136
0.000000	73.199455	0.010886
0.000000	73.299454	0.009506
0.000000	73.399452	0.008841
0.000000	73.499451	0.009408
0.000000	73.599449	0.010208
0.000000	73.699448	0.009128
0.000000	73.799446	0.010577
0.000000	73.899445	0.009617
0.000000	73.999443	0.010081
0.000000	74.099442	0.010046
0.000000	74.199440	0.009934
0.000000	74.299438	0.009924
0.000000	74.399437	0.009413
0.000000	74.499435	0.009592
0.000000	74.599434	0.010661
0.000000	74.699432	0.009930
0.000000	74.799431	0.009480
0.000000	74.899429	0.009807
0.000000	74.999428	0.010448
0.000000	75.099426	0.009632
0.000000	75.199425	0.010041
0.000000	75.299423	0.010182
0.000000	75.399422	0.008962
0.000000	75.499420	0.008661
0.000000	75.599419	0.010732
0.000000	75.699417	0.009740
0.000000	75.799416	0.010037
0.000000	75.899414	0.009831
0.000000	75.999413	0.009340
0.000000	76.099411	0.009251
0.000000	76.199409	0.010431
0.000000	76.299408	0.009573
0.000000	76.399406	0.009185
0.000000	76.499405	0.009102
0.000000	76.599403	0.009412
0.000000	76.699402	0.009115
0.000000	76.799400	0.010266
0.000000	76.899399	0.010709
0.000000	76.999397	0.009419
0.000000	77.099396	0.010633
0.000000	77.199394	0.009595
0.000000	77.299393	0.011014
0.000000	77.399391	0.009124
0.000000	77.499390	0.009215
0.000000	77.599388	0.009575
0.000000	77.699387	0.010265
0.000000	77.799385	0.010036
0.000000	77.899384	0.010475
0.000000	77.999382	0.009934
0.000000	78.099380	0.012308
0.000000	78.199379	0.010255
0.000000	78.299377	0.011895
0.000000	78.399376	0.010739
0.000000	78.499374	0.010061
0.000000	78.599373	0.009178
0.000000	78.699371	0.009404
0.000000	78.799370	0.011606
0.000000	78.899368	0.010506
0.000000	78.999367	0.008575
0.000000	79.099365	0.009958
0.000000	79.199364	0.009728
0.000000	79.299362	0.009607
0.000000	79.399361	0.010207
0.000000	79.499359	0.009298
0.000000	79.599358	0.009391
0.000000	79.699356	0.009691
0.000000	79.799355	0.010568
0.000000	79.899353	0.009618
0.000000	79.999352	0.010137
0.000000	80.099350	0.009298
0.000000	80.199348	0.009971
0.000000	80.299347	0.009491
0.000000	80.399345	0.010124
0.000000	80.499344	0.009675
0.000000	80.599342	0.009844
0.000000	80.699341	0.010138
0.000000	80.799339	0.009502
0.000000	80.899338	0.009959
0.000000	80.999336	0.010458
0.000000	81.099335	0.009519
0.000000	81.199333	0.010137
0.000000	81.299332	0.010070
0.000000	81.399330	0.009666
0.000000	81.499329	0.009836
0.000000	81.599327	0.009437
0.000000	81.699326	0.009457
0.000000	81.799324	0.010834
0.000000	81.899323	0.009595
0.000000	81.999321	0.009379
0.000000	82.099319	0.009984
0.000000	82.199318	0.009350
0.000000	82.299316	0.009721
0.000000	82.399315	0.010275
0.000000	82.499313	0.011078
0.000000	82.599312	0.010680
0.000000	82.699310	0.010292
0.000000	82.799309	0.010722
0.000000	82.899307	0.009271
0.000000	82.999306	0.009522
0.000000	83.099304	0.010460
0.000000	83.199303	0.009598
0.000000	83.299301	0.010211
0.000000	83.399300	0.009879
0.000000	83.499298	0.009765
0.000000	83.599297	0.009949
0.000000	83.699295	0.009803
0.000000	83.799294	0.010224
0.000000	83.899292	0.009955
0.000000	83.999290	0.010725
0.000000	84.099289	0.010043
0.000000	84.199287	0.011445
0.000000	84.299286	0.008726
0.000000	84.399284	0.008662
0.000000	84.499283	0.009716
0.000000	84.599281	0.010304
0.000000	84.699280	0.010187
0.000000	84.799278	0.009470
0.000000	84.899277	0.009434
0.000000	84.999275	0.009627
0.000000	85.099274	0.009845
0.000000	85.199272	0.009142
0.000000	85.299271	0.009148
0.000000	85.399269	0.009149
0.000000	85.499268	0.009644
0.000000	85.599266	0.009359
0.000000	85.699265	0.010395
0.000000	85.799263	0.009412
0.000000	85.899261	0.009820
0.000000	85.999260	0.010113
0.000000	86.099258	0.008262
0.000000	86.199257	0.009770
0.000000	86.299255	0.009747
0.000000	86.399254	0.010170
0.000000	86.499252	0.010246
0.000000	86.599251	0.010271
0.000000	86.699249	0.009738
0.000000	86.799248	0.008717
0.000000	86.899246	0.009330
0.000000	86.999245	0.009522
0.000000	87.099243	0.009927
0.000000	87.199242	0.009764
0.000000	87.299240	0.009786
0.000000	87.399239	0.009656
0.000000	87.499237	0.009813
0.000000	87.599236	0.009922
0.000000	87.699234	0.008891
0.000000	87.799232	0.009579
0.000000	87.899231	0.009303
0.000000	87.999229	0.009855
0.000000	88.099228	0.011696
0.000000	88.199226	0.009513
0.000000	88.299225	0.010318
0.000000	88.399223	0.009115
0.000000	88.499222	0.009451
0.000000	88.599220	0.009854
0.000000	88.699219	0.011186
0.000000	88.799217	0.009502
0.000000	88.899216	0.009269
0.000000	88.999214	0.010482
0.000000	89.099213	0.010849
0.000000	89.199211	0.009728
0.000000	89.299210	0.009566
0.000000	89.399208	0.009070
0.000000	89.499207	0.009091
0.000000	89.599205	0.010674
0.000000	89.699203	0.009539
0.000000	89.799202	0.010869
0.000000	89.899200	0.009747
0.000000	89.999199	0.009727
0.000000	90.099197	0.009417
0.000000	90.199196	0.009989
0.000000	90.299194	0.008964
0.000000	90.399193	0.009016
0.000000	90.499191	0.010138
0.000000	90.599190	0.009596
0.000000	90.699188	0.010045
0.000000	90.799187	0.009426
0.000000	90.899185	0.008870
0.000000	90.999184	0.009298
0.000000	91.099182	0.009452
0.000000	91.199181	0.009954
0.000000	91.299179	0.010529
0.000000	91.399178	0.009537
0.000000	91.499176	0.009078
0.000000	91.599174	0.009372
0.000000	91.699173	0.010707
0.000000	91.799171	0.009362
0.000000	91.899170	0.009970
0.000000	91.999168	0.009541
0.000000	92.099167	0.010862
0.000000	92.199165	0.010473
0.000000	92.299164	0.009666
0.000000	92.399162	0.009455
0.000000	92.499161	0.009760
0.000000	92.599159	0.010957
0.000000	92.699158	0.009259
0.000000	92.799156	0.008912
0.000000	92.899155	0.009779
0.000000	92.999153	0.010103
