I1	freq	reliability
0.200000	55.000000	0.020112
0.200000	56.000000	0.012505
0.200000	57.000000	0.014938
0.200000	58.000000	0.028709
0.200000	59.000000	0.017375
0.200000	60.000000	0.011206
0.200000	61.000000	0.012305
0.200000	62.000000	0.015885
0.200000	63.000000	0.009450
0.200000	64.000000	0.010751
0.200000	65.000000	0.010864
0.200000	66.000000	0.014332
0.200000	67.000000	0.009017
0.200000	68.000000	0.011725
0.200000	69.000000	0.015463
0.200000	70.000000	0.012855
0.200000	71.000000	0.011900
0.200000	72.000000	0.011941
0.200000	73.000000	0.010915
0.200000	74.000000	0.011929
0.200000	75.000000	0.008469
0.200000	76.000000	0.010139
0.200000	77.000000	0.014385
0.200000	78.000000	0.011423
0.200000	79.000000	0.010895
0.200000	80.000000	0.009591
0.200000	81.000000	0.015330
0.200000	82.000000	0.010610
0.200000	83.000000	0.012326
0.200000	84.000000	0.011384
0.200000	85.000000	0.008265
0.200000	86.000000	0.011157
0.200000	87.000000	0.009242
0.200000	88.000000	0.010292
0.200000	89.000000	0.012525
0.200000	90.000000	0.010385
0.200000	91.000000	0.008843
0.200000	92.000000	0.009239
0.200000	93.000000	0.011464
0.200000	94.000000	-1.000000
0.200000	95.000000	0.009449
0.200000	96.000000	0.008871
0.200000	97.000000	0.010459
0.200000	98.000000	0.009444
0.200000	99.000000	0.010884
0.200000	100.000000	0.013342
0.200000	101.000000	0.012778
0.200000	102.000000	0.016314
0.200000	103.000000	0.039074
0.200000	104.000000	0.065809
0.200000	105.000000	0.017450
0.200000	106.000000	-1.000000
0.200000	107.000000	-1.000000
0.200000	108.000000	0.012582
0.200000	109.000000	0.007836
0.200000	110.000000	0.013285
0.200000	111.000000	0.010999
0.200000	112.000000	0.009389
0.200000	113.000000	0.010439
0.200000	114.000000	0.014649
0.200000	115.000000	0.010292
0.200000	116.000000	0.011141
0.200000	117.000000	0.009855
0.200000	118.000000	0.012851
0.200000	119.000000	0.011650
0.200000	120.000000	0.011343
0.300000	0.000000	0.010258
0.300000	1.000000	0.009448
0.300000	2.000000	0.008940
0.300000	3.000000	0.008882
0.300000	4.000000	0.008535
0.300000	5.000000	0.009024
0.300000	6.000000	0.012017
0.300000	7.000000	0.024740
0.300000	8.000000	0.011281
0.300000	9.000000	0.012107
0.300000	10.000000	0.011598
0.300000	11.000000	0.013878
0.300000	12.000000	0.016954
0.300000	13.000000	0.008094
0.300000	14.000000	0.010289
0.300000	15.000000	0.009377
0.300000	16.000000	0.012029
0.300000	17.000000	0.008546
0.300000	18.000000	0.009693
0.300000	19.000000	0.010461
0.300000	20.000000	0.010320
0.300000	21.000000	0.018281
0.300000	22.000000	0.008740
0.300000	23.000000	0.008741
0.300000	24.000000	0.009948
0.300000	25.000000	0.010319
0.300000	26.000000	0.014192
0.300000	27.000000	0.010780
0.300000	28.000000	0.010420
0.300000	29.000000	0.009338
0.300000	30.000000	0.011417
0.300000	31.000000	0.010435
0.300000	32.000000	0.010780
0.300000	33.000000	0.012740
0.300000	34.000000	0.012586
0.300000	35.000000	0.010079
0.300000	36.000000	0.010208
0.300000	37.000000	0.013435
0.300000	38.000000	0.009038
0.300000	39.000000	0.009740
0.300000	40.000000	0.009946
0.300000	41.000000	0.009056
0.300000	42.000000	0.013152
0.300000	43.000000	0.014324
0.300000	44.000000	0.009512
0.300000	45.000000	0.011251
0.300000	46.000000	0.020733
0.300000	47.000000	0.017809
0.300000	48.000000	0.012328
0.300000	49.000000	0.021397
0.300000	50.000000	0.066819
0.300000	51.000000	0.107518
0.300000	52.000000	0.143356
0.300000	53.000000	0.120463
0.300000	54.000000	0.054846
0.300000	55.000000	0.021913
0.300000	56.000000	0.020043
0.300000	57.000000	0.026610
0.300000	58.000000	0.043803
0.300000	59.000000	0.022477
0.300000	60.000000	0.013692
0.300000	61.000000	0.013010
0.300000	62.000000	0.015948
0.300000	63.000000	0.015662
0.300000	64.000000	0.012182
0.300000	65.000000	0.012102
0.300000	66.000000	0.019884
0.300000	67.000000	0.009822
0.300000	68.000000	0.011127
0.300000	69.000000	0.012508
0.300000	70.000000	0.008621
0.300000	71.000000	0.012101
0.300000	72.000000	0.009708
0.300000	73.000000	0.012724
0.300000	74.000000	0.011896
0.300000	75.000000	0.015721
0.300000	76.000000	0.015254
0.300000	77.000000	0.013816
0.300000	78.000000	0.015093
0.300000	79.000000	0.015121
0.300000	80.000000	0.010153
0.300000	81.000000	0.012859
0.300000	82.000000	0.016613
0.300000	83.000000	0.012088
0.300000	84.000000	0.016119
0.300000	85.000000	0.009992
0.300000	86.000000	0.010215
0.300000	87.000000	0.010428
0.300000	88.000000	0.009289
0.300000	89.000000	0.010311
0.300000	90.000000	0.015215
0.300000	91.000000	0.012124
0.300000	92.000000	0.010248
0.300000	93.000000	0.014148
0.300000	94.000000	0.018450
0.300000	95.000000	0.011364
0.300000	96.000000	0.014572
0.300000	97.000000	0.011625
0.300000	98.000000	0.022468
0.300000	99.000000	0.017652
0.300000	100.000000	0.019224
0.300000	101.000000	0.017609
0.300000	102.000000	0.038705
0.300000	103.000000	0.062251
0.300000	104.000000	0.143612
0.300000	105.000000	0.020556
0.300000	106.000000	0.025647
0.300000	107.000000	0.013463
0.300000	108.000000	0.010122
0.300000	109.000000	0.017734
0.300000	110.000000	0.018273
0.300000	111.000000	0.011527
0.300000	112.000000	0.013544
0.300000	113.000000	0.011119
0.300000	114.000000	0.014412
0.300000	115.000000	0.009848
0.300000	116.000000	0.010848
0.300000	117.000000	0.012209
0.300000	118.000000	0.008714
0.300000	119.000000	0.011951
0.300000	120.000000	0.010327
0.400000	0.000000	0.010862
0.400000	1.000000	0.007853
0.400000	2.000000	0.010786
0.400000	3.000000	0.008710
0.400000	4.000000	0.009903
0.400000	5.000000	0.008672
0.400000	6.000000	0.008130
0.400000	7.000000	0.013018
0.400000	8.000000	0.010826
0.400000	9.000000	0.009814
0.400000	10.000000	0.011245
0.400000	11.000000	0.011785
0.400000	12.000000	0.012042
0.400000	13.000000	0.008639
0.400000	14.000000	0.009407
0.400000	15.000000	0.012949
0.400000	16.000000	0.025929
0.400000	17.000000	0.012416
0.400000	18.000000	0.011467
0.400000	19.000000	0.012115
0.400000	20.000000	0.010293
0.400000	21.000000	0.009829
0.400000	22.000000	0.010055
0.400000	23.000000	0.012974
0.400000	24.000000	0.013643
0.400000	25.000000	0.009364
0.400000	26.000000	0.009731
0.400000	27.000000	0.009720
0.400000	28.000000	0.009409
0.400000	29.000000	0.009427
0.400000	30.000000	0.008794
0.400000	31.000000	0.012461
0.400000	32.000000	0.013223
0.400000	33.000000	0.015339
0.400000	34.000000	0.010547
0.400000	35.000000	0.010291
0.400000	36.000000	0.009531
0.400000	37.000000	0.011257
0.400000	38.000000	0.012072
0.400000	39.000000	0.013496
0.400000	40.000000	0.012383
0.400000	41.000000	0.011529
0.400000	42.000000	0.014677
0.400000	43.000000	0.014694
0.400000	44.000000	0.010537
0.400000	45.000000	0.015553
0.400000	46.000000	0.032786
0.400000	47.000000	0.026629
0.400000	48.000000	0.039785
0.400000	49.000000	0.032897
0.400000	50.000000	0.113456
0.400000	51.000000	0.160861
0.400000	52.000000	0.156236
0.400000	53.000000	0.132520
0.400000	54.000000	0.054118
0.400000	55.000000	0.025391
0.400000	56.000000	0.037624
0.400000	57.000000	0.047406
0.400000	58.000000	0.048620
0.400000	59.000000	0.027383
0.400000	60.000000	0.015653
0.400000	61.000000	0.018354
0.400000	62.000000	0.020670
0.400000	63.000000	0.015701
0.400000	64.000000	0.013025
0.400000	65.000000	0.012339
0.400000	66.000000	0.024558
0.400000	67.000000	0.013610
0.400000	68.000000	0.011701
0.400000	69.000000	0.015631
0.400000	70.000000	0.017001
0.400000	71.000000	0.012916
0.400000	72.000000	0.017040
0.400000	73.000000	0.014068
0.400000	74.000000	0.025301
0.400000	75.000000	0.017919
0.400000	76.000000	0.015523
0.400000	77.000000	0.014370
0.400000	78.000000	0.015334
0.400000	79.000000	0.026573
0.400000	80.000000	0.010872
0.400000	81.000000	0.012621
0.400000	82.000000	0.010894
0.400000	83.000000	0.012907
0.400000	84.000000	0.012741
0.400000	85.000000	0.012869
0.400000	86.000000	0.012282
0.400000	87.000000	0.015611
0.400000	88.000000	0.009614
0.400000	89.000000	0.010970
0.400000	90.000000	0.012873
0.400000	91.000000	0.014285
0.400000	92.000000	0.014056
0.400000	93.000000	0.013402
0.400000	94.000000	0.014585
0.400000	95.000000	0.019821
0.400000	96.000000	0.021122
0.400000	97.000000	0.024620
0.400000	98.000000	0.039363
0.400000	99.000000	0.022117
0.400000	100.000000	0.040692
0.400000	101.000000	0.022567
0.400000	102.000000	0.053147
0.400000	103.000000	0.126230
0.400000	104.000000	0.198881
0.400000	105.000000	0.069168
0.400000	106.000000	0.023990
0.400000	107.000000	0.021511
0.400000	108.000000	0.018905
0.400000	109.000000	0.015975
0.400000	110.000000	0.031313
0.400000	111.000000	0.012953
0.400000	112.000000	0.015014
0.400000	113.000000	0.010018
0.400000	114.000000	0.012348
0.400000	115.000000	0.012394
0.400000	116.000000	0.014673
0.400000	117.000000	0.012233
0.400000	118.000000	0.014019
0.400000	119.000000	0.008760
0.400000	120.000000	0.012186
0.500000	0.000000	0.008616
0.500000	1.000000	0.010349
0.500000	2.000000	0.009919
0.500000	3.000000	0.013178
0.500000	4.000000	0.010204
0.500000	5.000000	0.012140
0.500000	6.000000	0.012117
0.500000	7.000000	0.014011
0.500000	8.000000	0.010227
0.500000	9.000000	0.009749
0.500000	10.000000	0.010488
0.500000	11.000000	0.011437
0.500000	12.000000	0.014639
0.500000	13.000000	0.012480
0.500000	14.000000	0.008818
0.500000	15.000000	0.014752
0.500000	16.000000	0.012478
0.500000	17.000000	0.011099
0.500000	18.000000	0.014263
0.500000	19.000000	0.011661
0.500000	20.000000	0.013183
0.500000	21.000000	0.012265
0.500000	22.000000	0.014902
0.500000	23.000000	0.013625
0.500000	24.000000	0.013528
0.500000	25.000000	0.018820
0.500000	26.000000	0.008431
0.500000	27.000000	0.009621
0.500000	28.000000	0.010367
0.500000	29.000000	0.010143
0.500000	30.000000	0.011198
0.500000	31.000000	0.010428
0.500000	32.000000	0.014795
0.500000	33.000000	0.012554
0.500000	34.000000	0.011420
0.500000	35.000000	0.015855
0.500000	36.000000	0.014913
0.500000	37.000000	0.014739
0.500000	38.000000	0.012286
0.500000	39.000000	0.011265
0.500000	40.000000	0.013392
0.500000	41.000000	0.015246
0.500000	42.000000	0.013820
0.500000	43.000000	0.012931
0.500000	44.000000	0.014673
0.500000	45.000000	0.025785
0.500000	46.000000	0.045321
0.500000	47.000000	0.051261
0.500000	48.000000	0.043000
0.500000	49.000000	0.064174
0.500000	50.000000	0.123162
0.500000	51.000000	0.182902
0.500000	52.000000	0.197234
0.500000	53.000000	0.126320
0.500000	54.000000	0.072483
0.500000	55.000000	0.058076
0.500000	56.000000	0.057399
0.500000	57.000000	0.073481
0.500000	58.000000	0.093033
0.500000	59.000000	0.044666
0.500000	60.000000	0.026679
0.500000	61.000000	0.030864
0.500000	62.000000	0.026466
0.500000	63.000000	0.021685
0.500000	64.000000	0.014048
0.500000	65.000000	0.018070
0.500000	66.000000	0.017482
0.500000	67.000000	0.018778
0.500000	68.000000	0.013765
0.500000	69.000000	0.015726
0.500000	70.000000	0.020946
0.500000	71.000000	0.014564
0.500000	72.000000	0.013325
0.500000	73.000000	0.017152
0.500000	74.000000	0.020439
0.500000	75.000000	0.018517
0.500000	76.000000	0.015794
0.500000	77.000000	0.018667
0.500000	78.000000	0.016290
0.500000	79.000000	0.015075
0.500000	80.000000	0.011806
0.500000	81.000000	0.014281
0.500000	82.000000	0.015312
0.500000	83.000000	0.012362
0.500000	84.000000	0.013386
0.500000	85.000000	0.015956
0.500000	86.000000	0.017101
0.500000	87.000000	0.012367
0.500000	88.000000	0.028416
0.500000	89.000000	0.016767
0.500000	90.000000	0.020661
0.500000	91.000000	0.016118
0.500000	92.000000	0.019785
0.500000	93.000000	0.024778
0.500000	94.000000	0.025543
0.500000	95.000000	0.037146
0.500000	96.000000	0.035766
0.500000	97.000000	0.023958
0.500000	98.000000	0.039877
0.500000	99.000000	0.047111
0.500000	100.000000	0.070275
0.500000	101.000000	0.032308
0.500000	102.000000	0.096666
0.500000	103.000000	0.124830
0.500000	104.000000	0.237596
0.500000	105.000000	0.093146
0.500000	106.000000	0.042768
0.500000	107.000000	0.066292
0.500000	108.000000	0.085469
0.500000	109.000000	0.052277
0.500000	110.000000	0.042946
0.500000	111.000000	0.018168
0.500000	112.000000	0.013801
0.500000	113.000000	0.013162
0.500000	114.000000	0.011985
0.500000	115.000000	0.013743
0.500000	116.000000	0.010082
0.500000	117.000000	0.011075
0.500000	118.000000	0.012387
0.500000	119.000000	0.015885
0.500000	120.000000	0.013280
0.600000	0.000000	0.010012
0.600000	1.000000	0.008092
0.600000	2.000000	0.011884
0.600000	3.000000	0.013392
0.600000	4.000000	0.014084
0.600000	5.000000	0.012562
0.600000	6.000000	0.012052
0.600000	7.000000	0.012960
0.600000	8.000000	0.012002
0.600000	9.000000	0.013185
0.600000	10.000000	0.012074
0.600000	11.000000	0.007672
0.600000	12.000000	0.013941
0.600000	13.000000	0.011120
0.600000	14.000000	0.012160
0.600000	15.000000	0.011913
0.600000	16.000000	0.010623
0.600000	17.000000	0.011462
0.600000	18.000000	0.012296
0.600000	19.000000	0.011936
0.600000	20.000000	0.012226
0.600000	21.000000	0.010391
0.600000	22.000000	0.008967
0.600000	23.000000	0.009032
0.600000	24.000000	0.012212
0.600000	25.000000	0.010237
0.600000	26.000000	0.011008
0.600000	27.000000	0.012723
0.600000	28.000000	0.009737
0.600000	29.000000	0.017111
0.600000	30.000000	0.012504
0.600000	31.000000	0.015453
0.600000	32.000000	0.010593
0.600000	33.000000	0.013937
0.600000	34.000000	0.017642
0.600000	35.000000	0.015980
0.600000	36.000000	0.010858
0.600000	37.000000	0.012710
0.600000	38.000000	0.015631
0.600000	39.000000	0.015487
0.600000	40.000000	0.012357
0.600000	41.000000	0.017071
0.600000	42.000000	0.019173
0.600000	43.000000	0.016164
0.600000	44.000000	0.016870
0.600000	45.000000	0.035691
0.600000	46.000000	0.065799
0.600000	47.000000	0.090369
0.600000	48.000000	0.079713
0.600000	49.000000	0.115428
0.600000	50.000000	0.163764
0.600000	51.000000	0.189252
0.600000	52.000000	0.208390
0.600000	53.000000	0.163153
0.600000	54.000000	0.117572
0.600000	55.000000	0.049555
0.600000	56.000000	0.109583
0.600000	57.000000	0.080247
0.600000	58.000000	0.085680
0.600000	59.000000	0.044972
0.600000	60.000000	0.026377
0.600000	61.000000	0.026686
0.600000	62.000000	0.032065
0.600000	63.000000	0.028844
0.600000	64.000000	0.020842
0.600000	65.000000	0.021587
0.600000	66.000000	0.020661
0.600000	67.000000	0.019195
0.600000	68.000000	0.016292
0.600000	69.000000	0.020179
0.600000	70.000000	0.028223
0.600000	71.000000	0.018739
0.600000	72.000000	0.019895
0.600000	73.000000	0.024349
0.600000	74.000000	0.025405
0.600000	75.000000	0.021390
0.600000	76.000000	0.017156
0.600000	77.000000	0.018741
0.600000	78.000000	0.019176
0.600000	79.000000	0.016346
0.600000	80.000000	0.019732
0.600000	81.000000	0.020214
0.600000	82.000000	0.018114
0.600000	83.000000	0.023855
0.600000	84.000000	0.018494
0.600000	85.000000	0.020663
0.600000	86.000000	0.015389
0.600000	87.000000	0.019446
0.600000	88.000000	0.019632
0.600000	89.000000	0.023393
0.600000	90.000000	0.024595
0.600000	91.000000	0.022914
0.600000	92.000000	0.024102
0.600000	93.000000	0.030333
0.600000	94.000000	0.041696
0.600000	95.000000	0.038108
0.600000	96.000000	0.032646
0.600000	97.000000	0.053220
0.600000	98.000000	0.073094
0.600000	99.000000	0.064663
0.600000	100.000000	0.063857
0.600000	101.000000	0.044528
0.600000	102.000000	0.103694
0.600000	103.000000	0.216451
0.600000	104.000000	0.238760
0.600000	105.000000	0.065295
0.600000	106.000000	0.055031
0.600000	107.000000	0.084259
0.600000	108.000000	0.106722
0.600000	109.000000	0.078292
0.600000	110.000000	0.046770
0.600000	111.000000	0.045496
0.600000	112.000000	0.015700
0.600000	113.000000	0.015342
0.600000	114.000000	0.019602
0.600000	115.000000	0.014463
0.600000	116.000000	0.010729
0.600000	117.000000	0.012916
0.600000	118.000000	0.014690
0.600000	119.000000	0.010677
0.600000	120.000000	0.013182
0.700000	0.000000	0.012716
0.700000	1.000000	0.007850
0.700000	2.000000	0.010923
0.700000	3.000000	0.012493
0.700000	4.000000	0.010379
0.700000	5.000000	0.012320
0.700000	6.000000	0.013847
0.700000	7.000000	0.014048
0.700000	8.000000	0.010932
0.700000	9.000000	0.012397
0.700000	10.000000	0.012707
0.700000	11.000000	0.009583
0.700000	12.000000	0.012494
0.700000	13.000000	0.011896
0.700000	14.000000	0.010643
0.700000	15.000000	0.013017
0.700000	16.000000	0.014177
0.700000	17.000000	0.007867
0.700000	18.000000	0.013381
0.700000	19.000000	0.008239
0.700000	20.000000	0.009226
0.700000	21.000000	0.010625
0.700000	22.000000	0.013376
0.700000	23.000000	0.014671
0.700000	24.000000	0.011144
0.700000	25.000000	0.012348
0.700000	26.000000	0.011108
0.700000	27.000000	0.011193
0.700000	28.000000	0.009735
0.700000	29.000000	0.011168
0.700000	30.000000	0.015142
0.700000	31.000000	0.017661
0.700000	32.000000	0.014885
0.700000	33.000000	0.012733
0.700000	34.000000	0.023214
0.700000	35.000000	0.016144
0.700000	36.000000	0.015761
0.700000	37.000000	0.017353
0.700000	38.000000	0.013685
0.700000	39.000000	0.018714
0.700000	40.000000	0.015788
0.700000	41.000000	0.025430
0.700000	42.000000	0.026622
0.700000	43.000000	0.020728
0.700000	44.000000	0.030391
0.700000	45.000000	0.047221
0.700000	46.000000	0.086509
0.700000	47.000000	0.101316
0.700000	48.000000	0.101413
0.700000	49.000000	0.146142
0.700000	50.000000	0.160131
0.700000	51.000000	0.196508
0.700000	52.000000	0.231973
0.700000	53.000000	0.168274
0.700000	54.000000	0.139859
0.700000	55.000000	0.066853
0.700000	56.000000	0.213061
0.700000	57.000000	0.117503
0.700000	58.000000	0.141956
0.700000	59.000000	0.080015
0.700000	60.000000	0.033434
0.700000	61.000000	0.035524
0.700000	62.000000	0.048777
0.700000	63.000000	0.033347
0.700000	64.000000	0.028819
0.700000	65.000000	0.021147
0.700000	66.000000	0.030494
0.700000	67.000000	0.025389
0.700000	68.000000	0.021630
0.700000	69.000000	0.021118
0.700000	70.000000	0.021952
0.700000	71.000000	0.019669
0.700000	72.000000	0.029884
0.700000	73.000000	0.026318
0.700000	74.000000	0.023486
0.700000	75.000000	0.022105
0.700000	76.000000	0.025384
0.700000	77.000000	0.020415
0.700000	78.000000	0.018820
0.700000	79.000000	0.018012
0.700000	80.000000	0.018008
