t	V
50.700000	-36.446059
50.800000	-39.996239
50.900000	-43.365006
51.000000	-46.617618
51.100000	-49.811414
51.200000	-52.984305
51.300000	-56.139009
51.400000	-59.225277
51.500000	-62.131068
51.600000	-64.701848
51.700000	-66.796098
51.800000	-68.347189
51.900000	-69.382486
52.000000	-69.991274
52.100000	-70.278556
52.200000	-70.335557
52.300000	-70.230333
52.400000	-70.009548
52.500000	-69.703718
52.600000	-69.332271
52.700000	-68.907362
52.800000	-68.436444
52.900000	-67.923899
53.000000	-67.372028
53.100000	-66.781595
53.200000	-66.152092
53.300000	-65.481771
53.400000	-64.767507
53.500000	-64.004474
53.600000	-63.185611
53.700000	-62.300813
53.800000	-61.335686
53.900000	-60.269672
54.000000	-59.073097
54.100000	-57.702457
54.200000	-56.092613
54.300000	-54.143555
54.400000	-51.697474
54.500000	-48.499032
54.600000	-44.130259
54.700000	-37.927813
54.800000	-28.996465
54.900000	-16.798633
55.000000	-3.103936
55.100000	6.927949
55.200000	10.263382
55.300000	8.621062
55.400000	4.368376
55.500000	-0.999506
55.600000	-6.676025
55.700000	-12.256827
55.800000	-17.555267
55.900000	-22.497417
56.000000	-27.067174
56.100000	-31.280538
56.200000	-35.174675
56.300000	-38.802208
56.400000	-42.225727
56.500000	-45.511121
56.600000	-48.719560
56.700000	-51.897170
56.800000	-55.060764
56.900000	-58.180064
57.000000	-61.163880
57.100000	-63.867645
57.200000	-66.137637
57.300000	-67.876424
57.400000	-69.080692
57.500000	-69.823899
57.600000	-70.210128
57.700000	-70.337252
57.800000	-70.281436
57.900000	-70.096153
58.000000	-69.816839
58.100000	-69.466229
58.200000	-69.058624
58.300000	-68.602866
58.400000	-68.104251
58.500000	-67.565715
58.600000	-66.988506
58.700000	-66.372539
58.800000	-65.716499
58.900000	-65.017759
59.000000	-64.272125
59.100000	-63.473379
59.200000	-62.612574
59.300000	-61.676961
59.400000	-60.648363
59.500000	-59.500657
59.600000	-58.195769
59.700000	-56.677135
59.800000	-54.858684
59.900000	-52.605881
60.000000	-49.702749
60.100000	-45.796194
60.200000	-40.315238
60.300000	-32.423398
60.400000	-21.320298
60.500000	-7.689757
60.600000	4.217499
60.700000	9.816359
60.800000	9.580985
60.900000	6.010674
61.000000	0.906679
61.100000	-4.724992
61.200000	-10.367816
61.300000	-15.775606
61.400000	-20.843963
61.500000	-25.540964
61.600000	-29.873330
61.700000	-33.871724
61.800000	-37.584039
61.900000	-41.070136
62.000000	-44.395598
62.100000	-47.624229
62.200000	-50.808693
62.300000	-53.977750
62.400000	-57.119305
62.500000	-60.163738
62.600000	-62.981772
62.700000	-65.415685
62.800000	-67.341989
62.900000	-68.724339
63.000000	-69.614557
63.100000	-70.111385
63.200000	-70.317601
63.300000	-70.317445
63.400000	-70.171791
63.500000	-69.921635
63.600000	-69.593520
63.700000	-69.204245
63.800000	-68.764261
63.900000	-68.279917
64.000000	-67.754861
64.100000	-67.190866
64.200000	-66.588282
64.300000	-65.946215
64.400000	-65.262510
64.500000	-64.533550
64.600000	-63.753877
64.700000	-62.915580
64.800000	-62.007363
64.900000	-61.013142
65.000000	-59.909879
65.100000	-58.664181
65.200000	-57.226787
65.300000	-55.523390
65.400000	-53.438926
65.500000	-50.790293
65.600000	-47.279463
65.700000	-42.419971
65.800000	-35.461858
65.900000	-25.507488
66.000000	-12.466607
66.100000	0.700526
66.200000	8.670866
66.300000	10.157149
66.400000	7.479496
66.500000	2.754919
66.600000	-2.772976
66.700000	-8.449926
66.800000	-13.955358
66.900000	-19.146445
67.000000	-23.971601
67.100000	-28.426632
67.200000	-32.534966
67.300000	-36.339166
67.400000	-39.895625
67.500000	-43.268744
67.600000	-46.523872
67.700000	-49.718726
67.800000	-52.891981
67.900000	-56.047641
68.000000	-59.137210
68.100000	-62.050354
68.200000	-64.633141
68.300000	-66.742697
68.400000	-68.309648
68.500000	-69.358897
68.600000	-69.978612
68.700000	-70.273867
68.800000	-70.336500
68.900000	-70.235251
69.000000	-70.017336
69.100000	-69.713666
69.200000	-69.343932
69.300000	-68.920458
69.400000	-68.450807
69.500000	-67.939436
69.600000	-67.388694
69.700000	-66.799388
69.800000	-66.171044
69.900000	-65.501951
70.000000	-64.789029
70.100000	-64.027506
70.200000	-63.210399
70.300000	-62.327704
70.400000	-61.365177
70.500000	-60.302474
70.600000	-59.110244
70.700000	-57.745477
70.800000	-56.143818
70.900000	-54.206540
71.000000	-51.777979
71.100000	-48.606426
71.200000	-44.279831
71.300000	-38.142904
71.400000	-29.303628
71.500000	-17.193829
71.600000	-3.479954
71.700000	6.730364
71.800000	10.249799
71.900000	8.715492
72.000000	4.513620
72.100000	-0.835707
72.200000	-6.510367
72.300000	-12.097353
72.400000	-17.405460
72.500000	-22.358436
72.600000	-26.938957
72.700000	-31.162284
72.800000	-35.065056
72.900000	-38.699519
73.000000	-42.128059
73.100000	-45.416574
73.200000	-48.626505
73.300000	-51.804595
73.400000	-54.968757
73.500000	-58.090336
73.600000	-61.079967
73.700000	-63.794200
73.800000	-66.078652
73.900000	-67.833459
74.000000	-69.052558
74.100000	-69.807788
74.200000	-70.202964
74.300000	-70.336454
74.400000	-70.285119
74.500000	-70.103039
74.600000	-69.826098
74.700000	-69.477333
74.800000	-69.071246
74.900000	-68.616804
75.000000	-68.119390
75.100000	-67.581995
75.200000	-67.005910
75.300000	-66.391088
75.400000	-65.736248
75.500000	-65.038806
75.600000	-64.294618
75.700000	-63.497534
75.800000	-62.638701
75.900000	-61.705498
76.000000	-60.679940
76.100000	-59.536180
76.200000	-58.236574
76.300000	-56.725222
76.400000	-54.917135
76.500000	-52.679574
76.600000	-49.799596
76.700000	-45.929162
76.800000	-40.504845
76.900000	-32.696791
77.000000	-21.690884
77.100000	-8.092587
77.200000	3.948293
